"Displays the date of the invoice again. Needed in some jurisdictions.","Mostrar fecha de la factura otra vez. Requerido en algunas jurisdicciones."
"Print Order History with Comments","Imprimir histórico de ordenes con comentarios"
"Single - Shipping Address Label","Única - Dirección de Envío"
"Single - Billing Address Label","Única - Dirección de Facturación"
"Double - Both Addresses","Doble - Ambas direcciones"
"Use Integrated Labels","Usar etiquetas integradas"
"Print Order as Packing Slip","Imprimir pedido como packing slip"
"Use this option if you would like to print packing slips without having to create shipments. You will however loose the ability to print the packing slips with the shipment number (the order number is used instead).","Utilice esta opción si desea imprimir el Albarán sin crear el Envío. Asimismo, no podrá imprimir el Albarán con el número de seguimiento (se usará el numero de pedido)."
"Footer Block 1","Texto Pie, Bloque 1"
"Footer Block 2","Texto Pie, Bloque 2"
"Footer Block 3","Texto Pie, Bloque 3"
"Footer Block 4","Texto Pie, Bloque 4"
"Double - Shipping and Return Addresses","Doble - Dirección de Envío y Devolución"
"Return Address","Dirección de devolución"
"Total Weight","Peso total"
"Display Total Weight","Mostrar peso total"
"kg","kg"
"Background Image for Pdf","Imagen de fondo para los Pdf imprimibles"
"Placement of Logo","Colocación del Logo"
"Logo Width","Ancho del Logo"
"Logo Height","Alto del Logo"
"Logo top-left Corner from the left","Alinear Logo superior izquierdo desde la izquierda"
"Logo top-left Corner from the top","Alinear Logo superior izquierdo desde arriba."
"automatic","automático"
"no-scaling","sin escalar"
"manual","manual"
"Display Email Address","Mostrar dirección de Email"
"Displays as part of the billing address.","Mostrar como parte de la dirección de facturación."
"in milimeters","en milímetros"
"Display Row Subtotal Including Tax","Mostrar la fila del Total incluído Impuestos"
"is only effective if Tax > Orders, Invoices, Creditmemos Display Settings > Prices is set to not display taxes","solo se aplicará si Impuestos > Pedidos, Facturas, Facturas de abono opciones de visualización > Precios está configurado para no mostrar impuestos."
"Grand Total is tax inclusive","El Total incluye impuestos"
"Display only one Grand Total","Mostrar solamente el Total"
"Display detailed Tax Summary","Display Detailed Tax Summary"
"Columns","Columns"
"Columns Advanced","Columns Advanced"
"Display Background only on first page","Display Background only on first page"
"Display Page Number","Display Page Number"
"Custom Column","Custom Column"
"Custom Column Attribute","Custom Column Attribute"
"Base Amount","Base Amount"
"Select up to 5 attributes.","Select up to 5 attributes."
"Position","Position"
"Pos","Pos"
"right","Right"
"left","Left"
"Display Pdf in New Window","Display Pdf in New Window"
"Weight Unit","Weight Unit"
"Barcode Type","Barcode Type"
"Pdf Totals Sort Order","Pdf Totals Sort Order"
"Upload Custom Font","Upload Custom Font"
"Don't Use","Don't Use"
"Custom Label Left - Shipping Address","Custom Label Left - Shipping Address"
"Custom Label Right - Shipping Address","Custom Label Right - Shipping Address"
"Custom Label Left - Billing Address","Custom Label Left - Billing Address"
"Custom Label Right - Billing Address","Custom Label Right - Billing Address"
"Display Salesrule instead of Coupon Code","Display Salesrule instead of Coupon Code"
"Combines Gift Wrapping for Orders, Items and Printed Cards","Combines Gift Wrapping for Orders, Items and Printed Cards"
"Sort by Column","Sort by Column"
"Use Alternative Layout","Use Alternative Layout"
"Please make sure the barcode type is appropriate for the content or the pdf generation might fail (Default: CODE 39 EXTENDED + CHECKSUM).","Please make sure the barcode type is appropriate for the content or the pdf generation might fail (Default: CODE 39 EXTENDED + CHECKSUM)."
"Double - Shipping and Store Addresses","Double - Shipping and Store Addresses"
"Double - Shipping with Store Addresses and Image", "Double - Shipping with Store Addresses and Image"
